"TYP";"ID";"WOJEWODZTWO";"POWIAT";"GMINA";"TERC";"MIEJSCOWOSC";"SIMC";"NAZWA_PELNA_STAND";"ULIC";"NR_PORZADKOWY";"X92";"Y92"
"AP";"6428676";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"16";"766152";"185306"
"AP";"6428676";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"17";"766191";"185263"
"AP";"6428676";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"18";"766270";"185209"
"AP";"6431590";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"20";"766388";"185112"
"AP";"6428676";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"28";"766160";"185358"
"AP";"6425761";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"30";"765775";"185584"
"AP";"6425761";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"31";"765738";"185633"
"AP";"6425761";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"32";"765726";"185572"
"AP";"6422847";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"38";"765465";"185820"
"AP";"6422847";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"39";"765413";"185825"
"AP";"6419933";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"45";"765206";"186087"
"AP";"6419932";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"46";"765156";"186154"
"AP";"6422847";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"37A";"765503";"185758"
"AP";"6419933";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"43";"765331";"186049"
"AP";"6419932";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"48";"765057";"186282"
"AP";"6440324";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"176";"765053";"184465"
"AP";"6440324";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"178";"765035";"184514"
"AP";"6440324";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"179";"765065";"184516"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"181";"765059";"184555"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"182";"765079";"184571"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"184";"765061";"184615"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"186";"765088";"184719"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"196";"764742";"184543"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"197";"764659";"184546"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"198";"764685";"184517"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"200";"764631";"184422"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"201";"764620";"184443"
"AP";"6440322";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"203";"764584";"184502"
"AP";"6440321";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"204";"764414";"184480"
"AP";"6443234";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"206";"764394";"184370"
"AP";"6443234";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"208";"764439";"184346"
"AP";"6440321";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"210";"764244";"184434"
"AP";"6443233";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"211";"764218";"184385"
"AP";"6440320";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"213";"764133";"184472"
"AP";"6440320";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"216";"764048";"184521"
"AP";"6440320";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"218";"764003";"184557"
"AP";"6440319";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"219";"763985";"184610"
"AP";"6440324";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"175";"765004";"184313"
"AP";"6440320";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"215";"764032";"184577"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"185";"765059";"184709"
"AP";"6443235";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"208A";"764502";"184310"
"AP";"6437411";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"KROŚCIENKO";"0361608";"";"99999";"183";"765061";"184595"
"AP";"6510202";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"USTJANOWA GÓRNA";"0361749";"";"99999";"4";"755855";"179570"
"AP";"6510202";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801085";"USTJANOWA GÓRNA";"0361749";"";"99999";"5";"755850";"179478"
